data_owner;data_contributors;site;geographical_position;geographical_position_specification;geographical_latitude;geographical_longitude;geographical_altitude;sampling_year;sampling_month;sampling_season;multiple_sampling;region;landuse_type;organism_groups;trophic_levels;sampling_methodology;file;stream_width
4843;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0010_33938;Spain;Spain;40.83535;-3.934635;1605;1992;11;autumn;5;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4844;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0010_34088;Spain;Spain;40.83535;-3.934635;1605;1993;4;spring;5;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4845;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0011_33723;Spain;Spain;40.835481;-3.901795;1358;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4846;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0011_33785;Spain;Spain;40.835481;-3.901795;1358;1992;6;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4847;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0011_33871;Spain;Spain;40.835481;-3.901795;1358;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4848;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0011_33934;Spain;Spain;40.835481;-3.901795;1358;1992;11;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4849;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0011_34088;Spain;Spain;40.835481;-3.901795;1358;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4850;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0012_33723;Spain;Spain;40.849263;-3.883818;1268;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4851;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0012_33792;Spain;Spain;40.849263;-3.883818;1268;1992;7;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4852;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0012_33871;Spain;Spain;40.849263;-3.883818;1268;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4853;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0012_33934;Spain;Spain;40.849263;-3.883818;1268;1992;11;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4854;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0012_34025;Spain;Spain;40.849263;-3.883818;1268;1993;2;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4855;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0012_34086;Spain;Spain;40.849263;-3.883818;1268;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4856;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0013_33724;Spain;Spain;40.865766;-3.882771;1214;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4857;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0013_33791;Spain;Spain;40.865766;-3.882771;1214;1992;7;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4858;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0013_33872;Spain;Spain;40.865766;-3.882771;1214;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4859;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0013_33939;Spain;Spain;40.865766;-3.882771;1214;1992;12;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4860;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0013_34031;Spain;Spain;40.865766;-3.882771;1214;1993;3;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4861;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0013_34086;Spain;Spain;40.865766;-3.882771;1214;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4862;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0014_33717;Spain;Spain;40.870917;-3.87936;1196;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4863;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0014_33791;Spain;Spain;40.870917;-3.87936;1196;1992;7;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4864;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0014_33868;Spain;Spain;40.870917;-3.87936;1196;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4865;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0014_33939;Spain;Spain;40.870917;-3.87936;1196;1992;12;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4866;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0014_34031;Spain;Spain;40.870917;-3.87936;1196;1993;3;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4867;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0014_34086;Spain;Spain;40.870917;-3.87936;1196;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4868;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0015_33718;Spain;Spain;40.888887;-3.885533;1153;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4869;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0015_33787;Spain;Spain;40.888887;-3.885533;1153;1992;7;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4870;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0015_33868;Spain;Spain;40.888887;-3.885533;1153;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4871;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0015_33940;Spain;Spain;40.888887;-3.885533;1153;1992;12;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4872;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0015_34024;Spain;Spain;40.888887;-3.885533;1153;1993;2;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4873;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0015_34082;Spain;Spain;40.888887;-3.885533;1153;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4874;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0016_33717;Spain;Spain;40.895246;-3.878494;1137;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4875;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0016_33787;Spain;Spain;40.895246;-3.878494;1137;1992;7;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4876;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0016_33868;Spain;Spain;40.895246;-3.878494;1137;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4877;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0016_33940;Spain;Spain;40.895246;-3.878494;1137;1992;12;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4878;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0016_34030;Spain;Spain;40.895246;-3.878494;1137;1993;3;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4879;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0016_34081;Spain;Spain;40.895246;-3.878494;1137;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4880;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0017_33724;Spain;Spain;40.905298;-3.85963;1123;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4881;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0017_33792;Spain;Spain;40.905298;-3.85963;1123;1992;7;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4882;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0017_33871;Spain;Spain;40.905298;-3.85963;1123;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4883;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0017_33935;Spain;Spain;40.905298;-3.85963;1123;1992;11;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4884;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0017_34029;Spain;Spain;40.905298;-3.85963;1123;1993;3;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4885;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0017_34081;Spain;Spain;40.905298;-3.85963;1123;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4886;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0018_33722;Spain;Spain;40.910746;-3.853764;1116;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4887;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0018_33791;Spain;Spain;40.910746;-3.853764;1116;1992;7;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4888;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0018_33869;Spain;Spain;40.910746;-3.853764;1116;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4889;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0018_33935;Spain;Spain;40.910746;-3.853764;1116;1992;11;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4890;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0018_34030;Spain;Spain;40.910746;-3.853764;1116;1993;3;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4891;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0018_34081;Spain;Spain;40.910746;-3.853764;1116;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4892;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0019_33722;Spain;Spain;40.917242;-3.827722;1097;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4893;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0019_33785;Spain;Spain;40.917242;-3.827722;1097;1992;6;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4894;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0019_33869;Spain;Spain;40.917242;-3.827722;1097;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4895;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0019_33933;Spain;Spain;40.917242;-3.827722;1097;1992;11;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4896;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0019_34026;Spain;Spain;40.917242;-3.827722;1097;1993;2;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4897;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0019_34085;Spain;Spain;40.917242;-3.827722;1097;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4898;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0020_33718;Spain;Spain;40.922848;-3.817194;1090;1992;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4899;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0020_33784;Spain;Spain;40.922848;-3.817194;1090;1992;6;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4900;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0020_33869;Spain;Spain;40.922848;-3.817194;1090;1992;9;summer;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4901;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0020_33933;Spain;Spain;40.922848;-3.817194;1090;1992;11;autumn;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4902;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0020_34029;Spain;Spain;40.922848;-3.817194;1090;1993;3;winter;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4903;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_29_0020_34085;Spain;Spain;40.922848;-3.817194;1090;1993;4;spring;6;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4904;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_30_0001_36482;Spain;Spain;41.039784;-3.823306;1256;1999;11;autumn;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4905;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_30_0002_36487;Spain;Spain;41.144725;-3.826107;969;1999;11;autumn;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4906;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_30_0003_36484;Spain;Spain;41.276389;-4.092228;861;1999;11;autumn;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4907;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_31_0001_35263;Spain;Spain;36.769047;-5.470526;404;1996;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4908;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_31_0001_35403;Spain;Spain;36.769047;-5.470526;404;1996;12;autumn;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4909;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_31_0002_35263;Spain;Spain;36.773724;-5.486456;334;1996;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4910;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_31_0002_35403;Spain;Spain;36.773724;-5.486456;334;1996;12;autumn;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4911;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_31_0003_35264;Spain;Spain;36.759131;-5.508053;251;1996;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4912;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_31_0003_35403;Spain;Spain;36.759131;-5.508053;251;1996;12;autumn;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4913;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0001_35989;Spain;Spain;40.339377;-5.127414;1467;1998;7;summer;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4914;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0001_36227;Spain;Spain;40.339377;-5.127414;1467;1999;3;winter;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4915;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0001_36365;Spain;Spain;40.339377;-5.127414;1467;1999;7;summer;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4916;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0002_35990;Spain;Spain;40.345864;-5.213564;1325;1998;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4917;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0002_36228;Spain;Spain;40.345864;-5.213564;1325;1999;3;winter;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4918;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0002_36363;Spain;Spain;40.345864;-5.213564;1325;1999;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4919;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0003_35993;Spain;Spain;40.353352;-5.2456;1275;1998;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4920;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0003_36229;Spain;Spain;40.353352;-5.2456;1275;1999;3;winter;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4921;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0003_36363;Spain;Spain;40.353352;-5.2456;1275;1999;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4922;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0004_35995;Spain;Spain;40.343712;-5.322981;1191;1998;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4923;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0004_36365;Spain;Spain;40.343712;-5.322981;1191;1999;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4924;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0005_35991;Spain;Spain;40.332586;-5.382631;1137;1998;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4925;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0005_36364;Spain;Spain;40.332586;-5.382631;1137;1999;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4926;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0006_35995;Spain;Spain;40.32952;-5.400178;1135;1998;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4927;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0006_36366;Spain;Spain;40.32952;-5.400178;1135;1999;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4928;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0007_35991;Spain;Spain;40.330406;-5.44376;1077;1998;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4929;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0007_36367;Spain;Spain;40.330406;-5.44376;1077;1999;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4930;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0008_36014;Spain;Spain;40.381041;-5.51862;986;1998;8;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4931;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0008_36369;Spain;Spain;40.381041;-5.51862;986;1999;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4932;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0009_35990;Spain;Spain;40.319734;-5.213887;1443;1998;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4933;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0009_36227;Spain;Spain;40.319734;-5.213887;1443;1999;3;winter;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4934;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0009_36362;Spain;Spain;40.319734;-5.213887;1443;1999;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4935;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0010_35993;Spain;Spain;40.34188;-5.27936;1274;1998;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4936;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0010_36232;Spain;Spain;40.34188;-5.27936;1274;1999;3;winter;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4937;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0010_36362;Spain;Spain;40.34188;-5.27936;1274;1999;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4938;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0011_35993;Spain;Spain;40.300951;-5.430933;1196;1998;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4939;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0011_36231;Spain;Spain;40.300951;-5.430933;1196;1999;3;winter;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4940;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0011_36364;Spain;Spain;40.300951;-5.430933;1196;1999;7;summer;3;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4941;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0012_35734;Spain;Spain;40.339476;-5.565337;1017;1997;10;autumn;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4942;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0012_35996;Spain;Spain;40.339476;-5.565337;1017;1998;7;summer;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4943;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0012_36231;Spain;Spain;40.339476;-5.565337;1017;1999;3;winter;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4944;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0012_36368;Spain;Spain;40.339476;-5.565337;1017;1999;7;summer;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4945;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0013_35733;Spain;Spain;40.340715;-5.550081;1013;1997;10;autumn;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4946;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0013_35996;Spain;Spain;40.340715;-5.550081;1013;1998;7;summer;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4947;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0013_36230;Spain;Spain;40.340715;-5.550081;1013;1999;3;winter;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4948;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0013_36368;Spain;Spain;40.340715;-5.550081;1013;1999;7;summer;4;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
4949;NA;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ES_32_0014_35997;Spain;Spain;40.309114;-5.512415;1057;1998;7;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
